method,attacker,seed,outcome,success,end_time,tau_I,tau_B,tau_L,min_rho,min_attacker_hvu_dist,min_h_V,min_mu_V,min_eta_V,mean_h_V,mean_mu_V,mean_eta_V,eta_viol_integral,fraction_h_V_negative,fraction_mu_V_negative,fraction_eta_V_negative,fraction_planner_stressed,Omega_max,a_max
range_only,pilot_hard,24,intercept,True,0.7500000000000004,0.7400000000000004,,,3.5552161704960326,36.374673179584505,0.048822049697026415,-0.972379154010323,-4.254008014193492,0.12334813784431131,1.6003513579048942,0.28355656348103664,0.07814154856584138,0.0,0.013333333333333334,0.08,0.0,8.0,70.0
range_only,pilot_hard,25,breach,False,4.059999999999958,,4.049999999999958,0.8000000000000005,4.818290418911124,2.9424911660330193,-0.3020372995503192,-2.107552970891132,-3.723921332427075,0.09258782693982699,1.959390181621158,0.2964219769400169,0.538889378050738,0.09113300492610837,0.024630541871921183,0.11330049261083744,0.0,8.0,70.0
range_only,pilot_hard,26,intercept,True,0.8500000000000005,0.8400000000000005,,,3.4084465648153457,39.898898969963966,0.049354832248519775,-0.7578960321729042,-3.635995906935215,0.11240094790413152,2.1815090925085006,0.24818624246302276,0.08436735112111109,0.0,0.011764705882352941,0.16470588235294117,0.0,8.0,70.0
range_only,pilot_hard,27,breach,False,2.9199999999999817,,2.909999999999982,0.7600000000000005,4.232707127613809,2.949082220432824,-0.2626950126821208,-2.14646427313459,-3.9958317967992216,0.06618205168483603,2.58644343072544,0.18198584232462792,0.6034099369609788,0.1780821917808219,0.030821917808219176,0.24315068493150685,0.0,8.0,70.0
range_only,pilot_hard,28,intercept,True,0.7800000000000005,0.7700000000000005,,,3.504894663527508,37.56005551713091,0.0640008939088832,-0.47862495781457176,-3.1946716457976643,0.12464842697737541,1.505866266308775,0.3104593282824801,0.05843621509325871,0.0,0.01282051282051282,0.05128205128205128,0.0,8.0,70.0
range_only,pilot_hard,29,breach,False,3.1199999999999775,,3.1099999999999777,0.8000000000000005,5.314516547462166,2.934250675258165,-0.09475762470028748,-0.7159023699038645,-3.643859906264881,0.11156707134681025,1.7298035806442844,0.38153592531533925,0.21161165582501681,0.038461538461538464,0.019230769230769232,0.0673076923076923,0.0,8.0,70.0
range_only,pilot_hard,30,intercept,True,0.7500000000000004,0.7400000000000004,,,3.593939578677292,37.1946488204621,0.04011213139204395,-1.1838016469028279,-4.129714563090245,0.12837512316769215,1.0037368737126735,0.28888272520879005,0.09299637428942319,0.0,0.013333333333333334,0.06666666666666667,0.0,8.0,70.0
range_only,pilot_hard,31,intercept,False,0.6900000000000004,0.6800000000000004,,0.6700000000000004,3.778073021216384,34.19274979139416,-0.03682478333639072,-3.2577641592516025,-3.928844931409247,0.11472974247157497,1.2684265549768086,0.10347511033865323,0.16412675775261773,0.028985507246376812,0.07246376811594203,0.2028985507246377,0.0,8.0,70.0
range_only,pilot_hard,32,intercept,True,0.8500000000000005,0.8400000000000005,,,3.6996867925053603,39.98936873369814,-0.02620366390848272,-4.16858883344235,-6.96410676407845,0.12037718362766961,1.490713417779116,0.177428228148189,0.19257640205516166,0.011764705882352941,0.03529411764705882,0.1411764705882353,0.0,8.0,70.0
range_only,pilot_hard,33,intercept,True,0.7800000000000005,0.7700000000000005,,,3.5472638601127695,40.26602100397482,0.09487208392992563,0.5007895670995899,-0.18946768037398615,0.11947640908124714,2.0613201320117027,0.40397335567359866,0.0037832127279430793,0.0,0.0,0.0641025641025641,0.0,8.0,70.0
range_only,pilot_hard,34,breach,False,2.9399999999999813,,2.9299999999999815,0.8300000000000005,4.610032278223797,2.8525416583843484,-0.30095167447649596,-2.9573624220381993,-3.9702585124376415,0.05412218048445662,2.6503853864157576,0.14805697622462305,0.6811967782187262,0.20408163265306123,0.03741496598639456,0.21768707482993196,0.0,8.0,70.0
range_only,pilot_hard,35,intercept,True,0.8000000000000005,0.7900000000000005,,,3.334252245134914,36.671459690170074,0.08908819384798317,-0.40523628972281517,-2.056512723600427,0.12469128494790734,1.5596630878652058,0.3498736636308605,0.03235087599825123,0.0,0.0125,0.0625,0.0,8.0,70.0
range_only,pilot_hard,36,intercept,False,0.8300000000000005,0.8200000000000005,,0.8100000000000005,3.652369162106776,37.7043640510821,-0.06170421950661531,-4.294921242341354,-5.868141648173169,0.10957473419283342,1.636437156436958,0.09190744079016422,0.18440451501067012,0.024096385542168676,0.04819277108433735,0.13253012048192772,0.0,8.0,70.0
range_only,pilot_hard,37,intercept,True,0.7000000000000004,0.6900000000000004,,,3.653417729908741,35.88346369245476,0.11112560140448202,0.5489737421767409,-0.1562028611642477,0.12668654393391907,1.6380357846691034,0.4317923787755766,0.002486025642874009,0.0,0.0,0.04285714285714286,0.0,8.0,70.0
range_only,pilot_hard,38,intercept,True,0.7000000000000004,0.6900000000000004,,,3.7288249219374165,37.980078213135364,0.11579584801254605,0.5287640752667471,-0.01766033095283477,0.1296673365282214,1.2505232699996287,0.4290530930153059,0.00017660330952834773,0.0,0.0,0.014285714285714285,0.0,8.0,70.0
range_only,pilot_hard,39,intercept,True,0.7000000000000004,0.6900000000000004,,,3.6206337679524396,37.63400274339507,0.06955645681532052,0.604279629704831,-1.0098851339226365,0.12088633080402773,1.639423855223166,0.3310284548366762,0.04237889252997745,0.0,0.0,0.15714285714285714,0.0,8.0,70.0
range_only,pilot_hard,40,intercept,True,0.7100000000000004,0.7000000000000004,,,3.359121778578156,33.76873059266113,0.09913775832888483,-0.49575839223261803,-2.0989357587462654,0.12389175672535074,1.7104658891931228,0.36200201496301104,0.031848298837601215,0.0,0.014084507042253521,0.04225352112676056,0.0,8.0,70.0
range_only,pilot_hard,41,breach,False,3.659999999999966,,3.649999999999966,0.7700000000000005,4.152436085453346,2.99987405016458,-0.3359147295544639,-3.1442906659228984,-4.796676551627583,0.08289265468288087,2.1253151143292883,0.26878355909356305,0.6108204813089458,0.10382513661202186,0.0273224043715847,0.11748633879781421,0.0,8.0,70.0
range_only,pilot_hard,42,intercept,True,0.7600000000000005,0.7500000000000004,,,3.3172916500672125,40.65924594303498,0.08670064731296379,0.5883136723054819,-0.8996068037236289,0.11214525654822356,2.3532689202578907,0.35682462717719754,0.021788099138402607,0.0,0.0,0.10526315789473684,0.0,8.0,70.0
range_only,pilot_hard,43,intercept,True,0.6400000000000003,0.6300000000000003,,,3.733452480033827,36.81516753184118,0.1020894013705188,0.6290728384959506,-0.3635791898687574,0.12494538500901384,1.40137645562564,0.3976533600578135,0.008240654682825348,0.0,0.0,0.046875,0.0,8.0,70.0
range_only,pilot_hard,44,breach,False,3.1999999999999758,,3.189999999999976,0.7500000000000004,4.021715471037904,2.99151449139698,-0.42797993912808696,-4.045897660665549,-5.493254822981018,0.05671280670442454,2.3578035805825186,0.1632933880950791,0.87176987063161,0.15625,0.034375,0.18125,0.0,8.0,70.0
range_only,pilot_hard,45,breach,False,3.7199999999999647,,3.709999999999965,0.8300000000000005,4.900677647157963,2.981108142625032,-0.13411409032640742,-1.8201386650757596,-2.681729583505843,0.11020914727226393,1.86252008717345,0.3721611521788144,0.2902431284795075,0.04032258064516129,0.026881720430107527,0.08602150537634409,0.0,8.0,70.0
range_only,pilot_hard,46,intercept,True,0.7300000000000004,0.7200000000000004,,,3.3159253534061546,39.477051602492935,0.07484909503752724,0.5562391879812469,-0.7775160372828205,0.1195083054904318,1.7139499300119814,0.34591663897640995,0.029172921295958998,0.0,0.0,0.1232876712328767,0.0,8.0,70.0
range_only,pilot_hard,47,intercept,True,0.7800000000000005,0.7700000000000005,,,3.7595905414420154,36.27072389224741,0.0025983402191384064,-3.166539051726495,-4.672721542355888,0.11924667416897937,1.570925794754182,0.20497273788347692,0.1342923426088409,0.0,0.038461538461538464,0.11538461538461539,0.0,8.0,70.0
range_only,pilot_hard,48,breach,False,3.1099999999999777,,3.099999999999978,0.7900000000000005,4.465241129424591,2.9170080466665356,-0.29116893214500184,-3.913776276809196,-4.526730741952883,0.08035705344937479,1.9677158449782646,0.2593892211409216,0.587389685469689,0.12540192926045016,0.04180064308681672,0.1382636655948553,0.0,8.0,70.0
range_only,pilot_hard,49,breach,False,4.229999999999954,,4.2199999999999545,0.8000000000000005,4.166668561815879,2.915200181524463,-0.3939758938315528,-4.445000303068073,-5.7972660079101495,0.08537738832962144,2.0540105944347453,0.27352613435366313,0.7025229284433924,0.10401891252955082,0.026004728132387706,0.10401891252955082,0.0,8.0,70.0
range_only,pilot_hard,50,intercept,True,0.8400000000000005,0.8300000000000005,,,3.789936849955744,39.54758918854705,0.0012438080687432462,-1.9432991850726322,-4.280982562786289,0.11877924760072865,1.6614747000730918,0.20056960407268473,0.1577587404405009,0.0,0.023809523809523808,0.17857142857142858,0.0,8.0,70.0
range_only,pilot_hard,51,breach,False,3.1599999999999766,,3.149999999999977,0.7000000000000004,4.269953477099918,2.9635938149442587,-0.2977347102392113,-3.896394599949522,-4.174468701453163,0.07401174947018559,2.25569997613626,0.23259186512159052,0.5873410491566515,0.12974683544303797,0.0379746835443038,0.1518987341772152,0.0,8.0,70.0
range_only,pilot_hard,52,intercept,True,0.7700000000000005,0.7600000000000005,,,3.542704335522642,39.548213323300324,0.014961413907354615,-2.400502921024767,-4.852998323882763,0.11754374755023432,1.8010902063286742,0.19935791689961177,0.13685828824843058,0.0,0.025974025974025976,0.16883116883116883,0.0,8.0,70.0
range_only,pilot_hard,53,intercept,True,0.6800000000000004,0.6700000000000004,,,3.783518996679863,34.60383360124301,-0.011927509681021409,-1.7192840557934697,-4.329720456961373,0.11614223199175351,1.6379744941859038,0.14318253420596172,0.13802575895197386,0.014705882352941176,0.04411764705882353,0.1323529411764706,0.0,8.0,70.0
range_only,pilot_hard,54,intercept,True,0.7000000000000004,0.6900000000000004,,,3.4823563286720547,39.44413135605443,0.09997811888015895,0.5835284753335294,-1.447447123232803,0.12892614491254725,1.2462188029694068,0.3887335976286488,0.021235714677564025,0.0,0.0,0.04285714285714286,0.0,8.0,70.0
range_only,pilot_hard,55,intercept,True,0.7200000000000004,0.7100000000000004,,,3.79391018840449,36.76353167633628,0.07218298895681985,-0.9365628201205836,-2.5761050574508215,0.12266373258499844,1.5802596264139384,0.30871480600343804,0.04821929150762515,0.0,0.027777777777777776,0.08333333333333333,0.0,8.0,70.0
range_only,pilot_hard,56,intercept,True,0.7400000000000004,0.7300000000000004,,,3.6843151021302956,37.28942312170261,0.04674389912708732,-0.9738154036480939,-2.578449429778781,0.11174773362851424,2.0999800663190973,0.22843776995283469,0.08281515082006612,0.0,0.013513513513513514,0.24324324324324326,0.0,8.0,70.0
range_only,pilot_hard,57,intercept,True,0.7600000000000005,0.7500000000000004,,,3.530643105542009,35.29875543142322,0.05012522561593624,-1.1608843661888175,-3.4501756472754983,0.12418029593700357,1.4304826858672457,0.28898479752956785,0.07574088405819565,0.0,0.02631578947368421,0.13157894736842105,0.0,8.0,70.0
range_only,pilot_hard,58,breach,False,3.569999999999968,,3.559999999999968,0.8700000000000006,4.293648393913762,2.956939907365394,-0.4218721886881147,-3.1340814766923013,-5.909559617678932,0.0732652159240338,2.407618896589529,0.23244084382283828,0.7684608567357549,0.13165266106442577,0.025210084033613446,0.1400560224089636,0.0,8.0,70.0
range_only,pilot_hard,59,intercept,True,0.7600000000000005,0.7500000000000004,,,3.6820352881612965,42.20665440971617,0.09448626500088286,-0.18555207187985595,-2.235536940669928,0.12511966323993523,1.529408615190491,0.3634182787104804,0.040423953879957904,0.0,0.013157894736842105,0.06578947368421052,0.0,8.0,70.0
visibility_cost,pilot_hard,0,intercept,True,0.7700000000000005,0.7600000000000005,,,3.793791248997672,35.69972330098705,-0.02795928401363168,-2.3699546830667706,-5.045517430553679,0.12096285741210054,1.3689547917462503,0.1656405994647142,0.16117922637963786,0.012987012987012988,0.03896103896103896,0.12987012987012986,1.0,8.0,70.0
visibility_cost,pilot_hard,1,breach,False,2.909999999999982,,2.899999999999982,0.6800000000000004,4.1444953083395815,2.9711270036320734,-0.3013438501601896,-2.5037587938386645,-4.0535950129229965,0.07457961039456978,2.4586147831782155,0.23609189268441838,0.5617582134438149,0.14432989690721648,0.030927835051546393,0.15120274914089346,1.0,8.0,70.0
visibility_cost,pilot_hard,2,intercept,True,0.7500000000000004,0.7400000000000004,,,3.3335563065897964,38.481347342229114,0.10235293926089739,0.27040001615495896,-1.101083500802406,0.12751302908232326,1.409963779113888,0.3829368016976995,0.016392151751411194,0.0,0.0,0.04,1.0,8.0,70.0
visibility_cost,pilot_hard,3,intercept,True,0.8200000000000005,0.8100000000000005,,,3.6893581197739347,39.346812129188784,0.0791794836730394,-0.16025119133407156,-2.7017661942200335,0.11961908700416053,1.725797085146736,0.3219620145397837,0.06383335122620824,0.0,0.012195121951219513,0.14634146341463414,1.0,8.0,70.0
visibility_cost,pilot_hard,4,breach,False,3.139999999999977,,3.1299999999999772,0.7600000000000005,4.045770712377291,2.9905042307092495,-0.3373778226620815,-3.6758663760992647,-5.215963720449771,0.07874120310754942,2.257369329766391,0.2509479852233567,0.6070082479681456,0.11146496815286625,0.03184713375796178,0.12101910828025478,1.0,8.0,70.0
visibility_cost,pilot_hard,5,intercept,True,0.5700000000000003,0.5600000000000003,,,3.7308062349830173,35.375771469100826,0.11032513255261978,0.7166289762946723,-0.5952809165185412,0.12536049833017968,1.63599620700951,0.38584962156806124,0.011429538362150896,0.0,0.0,0.05263157894736842,1.0,8.0,70.0
visibility_cost,pilot_hard,6,intercept,True,0.7000000000000004,0.6900000000000004,,,3.463854948525412,36.493538304258735,0.08182526139849877,0.8332459287662586,-0.590807375065796,0.12288330372123309,1.7276839913091855,0.40980958683238494,0.018018804877727876,0.0,0.0,0.08571428571428572,1.0,8.0,70.0
visibility_cost,pilot_hard,7,intercept,True,0.5900000000000003,0.5800000000000003,,,3.2872496338044512,36.269976635566394,0.11147747996434942,0.7568967277125003,-0.32045840669265463,0.12717063692360386,1.4345697367242516,0.4029582058514086,0.007034889493056902,0.0,0.0,0.06779661016949153,1.0,8.0,70.0
visibility_cost,pilot_hard,8,breach,False,3.3999999999999715,,3.3899999999999717,0.7400000000000004,5.456938998226568,2.944510243080465,-0.12919360971104743,-1.515175457375262,-3.774596388122227,0.09458868981329699,2.224298180739513,0.3079150102260167,0.42199636993281064,0.06764705882352941,0.029411764705882353,0.1323529411764706,1.0,8.0,70.0
visibility_cost,pilot_hard,9,intercept,True,0.6300000000000003,0.6200000000000003,,,3.765152139642898,36.320517898377325,0.09054438489033034,0.660159763268181,-1.5409785250853392,0.12405675339129763,1.5903957224129568,0.3453064172678485,0.03270492776417024,0.0,0.0,0.12698412698412698,1.0,8.0,70.0
visibility_cost,pilot_hard,10,intercept,False,0.8500000000000005,0.8400000000000005,,0.8300000000000005,3.6405807529826495,38.46782724720545,-0.05756551083392192,-4.5647497117430555,-6.347417856024126,0.11876853745586344,1.35683216968613,0.13903780633008953,0.19547778482845599,0.023529411764705882,0.047058823529411764,0.12941176470588237,1.0,8.0,70.0
visibility_cost,pilot_hard,11,breach,False,3.4999999999999694,,3.4899999999999696,0.7400000000000004,4.190682613778547,2.958815877690577,-0.2729843945440028,-2.6984696908092727,-5.17560733751413,0.08211050179044785,2.4223527803163822,0.26671023220448725,0.5574378591156774,0.10857142857142857,0.022857142857142857,0.14285714285714285,1.0,8.0,70.0
visibility_cost,pilot_hard,12,intercept,True,0.7600000000000005,0.7500000000000004,,,3.7257452971683334,38.55262487563213,0.05911121380601714,-0.35453775918002933,-2.773784062555184,0.12379095165945592,1.5210119181626651,0.29778006456121614,0.06291837063812399,0.0,0.013157894736842105,0.10526315789473684,1.0,8.0,70.0
visibility_cost,pilot_hard,13,breach,False,3.089999999999978,,3.0799999999999783,0.7500000000000004,4.22865945211333,2.955307379511183,-0.134466259509064,-1.117547754418047,-3.6063297323498547,0.10949010843491261,1.872127302174094,0.3650418262036529,0.28372431131872405,0.045307443365695796,0.019417475728155338,0.09061488673139159,1.0,8.0,70.0
visibility_cost,pilot_hard,14,intercept,True,0.8100000000000005,0.8000000000000005,,,3.625299965598847,36.89938227379651,-0.048384840426032305,-4.818700162990157,-6.711465207526113,0.12011376606307544,1.473480313869551,0.13843780271260117,0.1909751379937518,0.012345679012345678,0.04938271604938271,0.1111111111111111,1.0,8.0,70.0
visibility_cost,pilot_hard,15,intercept,True,0.8700000000000006,0.8600000000000005,,,3.573390363164388,38.04105695786508,0.05131997068518179,-1.1549800549306022,-3.090904294209197,0.12226970603752978,1.486439850872469,0.30274146336356117,0.050496549771763946,0.0,0.011494252873563218,0.08045977011494253,1.0,8.0,70.0
visibility_cost,pilot_hard,16,intercept,True,0.7000000000000004,0.6900000000000004,,,3.350910807854535,40.55170202375743,0.08939976852101617,-0.315498201440971,-2.220301956184313,0.12131269482325077,1.778045154549977,0.32186845680874193,0.039254640419126734,0.0,0.014285714285714285,0.07142857142857142,1.0,8.0,70.0
visibility_cost,pilot_hard,17,intercept,True,0.7800000000000005,0.7700000000000005,,,3.7880464847153146,35.13572090212608,0.11335172832257434,0.6008706549769041,-0.41472388146199995,0.12797297853182513,1.4390654764050557,0.40419032609431904,0.0072311504840817725,0.0,0.0,0.0641025641025641,1.0,8.0,70.0
visibility_cost,pilot_hard,18,breach,False,2.949999999999981,,2.9399999999999813,0.8000000000000005,5.224834471253813,2.8388936108947207,-0.043052786955958045,-0.779433111557817,-2.3681701502682224,0.10930725538367618,1.847581602236387,0.35956308030886014,0.16806896402883953,0.030508474576271188,0.030508474576271188,0.09152542372881356,1.0,8.0,70.0
visibility_cost,pilot_hard,19,breach,False,2.709999999999986,,2.6999999999999864,0.6800000000000004,3.8013312632494385,2.9314830124836124,-0.3766042026936066,-4.700108282870638,-5.279848141504093,0.05821839914243514,2.098788547212848,0.1732555831441618,0.6843767555482054,0.17343173431734318,0.05166051660516605,0.15867158671586715,1.0,8.0,70.0
visibility_cost,pilot_hard,20,intercept,True,0.7400000000000004,0.7300000000000004,,,3.724883475121305,38.94582387895241,0.09494747360986688,0.5567170233619797,-1.0493712129452355,0.12577955366856572,1.5003945442156852,0.3670493749546199,0.022168757541357893,0.0,0.0,0.06756756756756757,1.0,8.0,70.0
visibility_cost,pilot_hard,21,intercept,True,0.7400000000000004,0.7300000000000004,,,3.7916808137522007,40.99649465374999,0.08045101238083097,0.6356695974243131,-1.7143564470007626,0.12347587307326639,1.6262270208955705,0.33760182635638086,0.03632735758614782,0.0,0.0,0.0945945945945946,1.0,8.0,70.0
visibility_cost,pilot_hard,22,intercept,True,0.6500000000000004,0.6400000000000003,,,3.6046671981824647,34.11408280603801,0.043447563181293725,-0.7519270353833949,-3.4506501154209714,0.12099778419983857,1.5822032050476107,0.22773126373584027,0.0896213258985091,0.0,0.015384615384615385,0.13846153846153847,1.0,8.0,70.0
visibility_cost,pilot_hard,23,intercept,True,0.7100000000000004,0.7000000000000004,,,3.7031101860840625,39.22177619906703,0.09108792422215806,0.7428683466667887,-0.9287085410205984,0.12110671769439307,1.7863146107098786,0.34121168180966743,0.021250394452990377,0.0,0.0,0.15492957746478872,1.0,8.0,70.0
visibility_cost,pilot_hard,24,intercept,True,0.7500000000000004,0.7400000000000004,,,3.5552161704960326,36.374673179584505,0.048822049697026415,-0.972379154010323,-4.254008014193492,0.12334813784431131,1.6003513579048942,0.28355656348103664,0.07814154856584138,0.0,0.013333333333333334,0.08,1.0,8.0,70.0
visibility_cost,pilot_hard,25,breach,False,4.059999999999958,,4.049999999999958,0.8000000000000005,4.818290418911124,2.9424911660330193,-0.3020372995503192,-2.107552970891132,-3.723921332427075,0.09392371805744311,1.8763160810152877,0.3026951725907037,0.5332043910919881,0.09113300492610837,0.024630541871921183,0.10591133004926108,1.0,8.0,70.0
visibility_cost,pilot_hard,26,intercept,True,0.8500000000000005,0.8400000000000005,,,3.4084465648153457,39.898898969963966,0.049354832248519775,-0.7578960321729042,-3.635995906935215,0.11240094790413152,2.1815090925085006,0.24818624246302276,0.08436735112111109,0.0,0.011764705882352941,0.16470588235294117,1.0,8.0,70.0
visibility_cost,pilot_hard,27,breach,False,2.9199999999999817,,2.909999999999982,0.7600000000000005,4.232707127613809,2.949082220432824,-0.2626950126821208,-2.14646427313459,-3.9958317967992216,0.06618205168483603,2.58644343072544,0.18198584232462792,0.6034099369609788,0.1780821917808219,0.030821917808219176,0.24315068493150685,1.0,8.0,70.0
visibility_cost,pilot_hard,28,intercept,True,0.7800000000000005,0.7700000000000005,,,3.504894663527508,37.56005551713091,0.0640008939088832,-0.47862495781457176,-3.1946716457976643,0.12464842697737541,1.505866266308775,0.3104593282824801,0.05843621509325871,0.0,0.01282051282051282,0.05128205128205128,1.0,8.0,70.0
visibility_cost,pilot_hard,29,breach,False,3.1199999999999775,,3.1099999999999777,0.8000000000000005,5.314516547462166,2.934250675258165,-0.09475762470028748,-0.7159023699038645,-3.643859906264881,0.11124869771423,1.7419010230059349,0.3802490299151427,0.21161165582501681,0.038461538461538464,0.019230769230769232,0.0673076923076923,1.0,8.0,70.0
visibility_cost,pilot_hard,30,intercept,True,0.7500000000000004,0.7400000000000004,,,3.593939578677292,37.1946488204621,0.04011213139204395,-1.1838016469028279,-4.129714563090245,0.12837512316769215,1.0037368737126735,0.28888272520879005,0.09299637428942319,0.0,0.013333333333333334,0.06666666666666667,1.0,8.0,70.0
visibility_cost,pilot_hard,31,breach,False,2.53999999999999,,2.52999999999999,0.6800000000000004,4.068110442264387,2.8848941636688665,-0.20863907894207512,-2.654444697779758,-3.2177594494094186,0.081995614051334,2.020971870422067,0.2587543281125459,0.40224586403276685,0.1377952755905512,0.047244094488188976,0.14960629921259844,1.0,8.0,70.0
visibility_cost,pilot_hard,32,intercept,True,0.8500000000000005,0.8400000000000005,,,3.6996867925053603,39.98936873369814,-0.02620366390848272,-4.16858883344235,-6.96410676407845,0.12037718362766961,1.490713417779116,0.177428228148189,0.19257640205516166,0.011764705882352941,0.03529411764705882,0.1411764705882353,1.0,8.0,70.0
visibility_cost,pilot_hard,33,intercept,True,0.7800000000000005,0.7700000000000005,,,3.7729948948163967,40.26719346914481,0.10913329241719172,0.5007895670995899,-0.11939510714745145,0.12281940251754148,1.8793886646159381,0.40901121349652225,0.0017349456250081183,0.0,0.0,0.02564102564102564,1.0,8.0,70.0
visibility_cost,pilot_hard,34,breach,False,2.9399999999999813,,2.9299999999999815,0.8300000000000005,4.610032278223797,2.8525416583843484,-0.30095167447649596,-2.9573624220381993,-3.9702585124376415,0.04922731513791329,2.7498583612023153,0.12680578647358823,0.7299907473210293,0.19727891156462585,0.03741496598639456,0.22789115646258504,1.0,8.0,70.0
visibility_cost,pilot_hard,35,intercept,True,0.8000000000000005,0.7900000000000005,,,3.334252245134914,36.671459690170074,0.08908819384798317,-0.40523628972281517,-2.056512723600427,0.12469128494790734,1.5596630878652058,0.3498736636308605,0.03235087599825123,0.0,0.0125,0.0625,1.0,8.0,70.0
visibility_cost,pilot_hard,36,intercept,True,0.7900000000000005,0.7800000000000005,,,3.4587851371051888,38.369161279526395,0.07815252849101939,-0.12270451072622475,-2.048607777759166,0.12753501276328116,1.2845111256603117,0.35084278724681384,0.035601440710836055,0.0,0.012658227848101266,0.0759493670886076,1.0,8.0,70.0
visibility_cost,pilot_hard,37,intercept,True,0.7000000000000004,0.6900000000000004,,,3.653417729908741,35.88346369245476,0.11112560140448202,0.5489737421767409,-0.1562028611642477,0.12668654393391907,1.6380357846691034,0.4317923787755766,0.002486025642874009,0.0,0.0,0.04285714285714286,1.0,8.0,70.0
visibility_cost,pilot_hard,38,intercept,True,0.7000000000000004,0.6900000000000004,,,3.7288249219374165,37.980078213135364,0.11579584801254605,0.5287640752667471,-0.01766033095283477,0.1296673365282214,1.2505232699996287,0.4290530930153059,0.00017660330952834773,0.0,0.0,0.014285714285714285,1.0,8.0,70.0
visibility_cost,pilot_hard,39,intercept,True,0.7000000000000004,0.6900000000000004,,,3.6206337679524396,37.63400274339507,0.06955645681532052,0.604279629704831,-1.0098851339226365,0.12088633080402773,1.639423855223166,0.3310284548366762,0.04237889252997745,0.0,0.0,0.15714285714285714,1.0,8.0,70.0
visibility_cost,pilot_hard,40,intercept,True,0.7100000000000004,0.7000000000000004,,,3.359121778578156,33.76873059266113,0.09913775832888483,-0.49575839223261803,-2.0989357587462654,0.12389175672535074,1.7104658891931228,0.36200201496301104,0.031848298837601215,0.0,0.014084507042253521,0.04225352112676056,1.0,8.0,70.0
visibility_cost,pilot_hard,41,breach,False,3.659999999999966,,3.649999999999966,0.7700000000000005,4.152436085453346,2.99987405016458,-0.3359147295544639,-3.1442906659228984,-4.796676551627583,0.08289392606106073,2.1254554182668404,0.26878575787400777,0.6108149211482455,0.10382513661202186,0.0273224043715847,0.11748633879781421,1.0,8.0,70.0
visibility_cost,pilot_hard,42,intercept,True,0.7600000000000005,0.7500000000000004,,,3.3172916500672125,40.65924594303498,0.08670064731296379,0.5883136723054819,-0.8996068037236289,0.11214525654822356,2.3532689202578907,0.35682462717719754,0.021788099138402607,0.0,0.0,0.10526315789473684,1.0,8.0,70.0
visibility_cost,pilot_hard,43,intercept,True,0.6400000000000003,0.6300000000000003,,,3.7134169808975526,36.815399823958366,0.10283455371404027,0.6082300239924298,-0.3510073007794667,0.12515233207962445,1.4033496266147727,0.3986796083839001,0.007953949325269051,0.0,0.0,0.0625,1.0,8.0,70.0
visibility_cost,pilot_hard,44,breach,False,3.1999999999999758,,3.189999999999976,0.7400000000000004,4.087066630230696,2.99151449139698,-0.4324420491931696,-3.889290462940053,-5.2649367327925,0.062127887946875994,2.4165210879991608,0.18643799696663907,0.7789349848517985,0.171875,0.034375,0.184375,1.0,8.0,70.0
visibility_cost,pilot_hard,45,breach,False,3.7199999999999647,,3.709999999999965,0.8300000000000005,4.900677647157963,2.981108142625032,-0.13411409032640742,-1.8201386650757596,-2.681729583505843,0.1068135459853809,1.9686886557068406,0.3578187587198849,0.32389204587078496,0.04032258064516129,0.026881720430107527,0.11021505376344086,1.0,8.0,70.0
visibility_cost,pilot_hard,46,intercept,True,0.7300000000000004,0.7200000000000004,,,3.338071436268808,39.477051602492935,0.07792308992063812,0.5562391879812469,-0.7775160372828205,0.12047513488225127,1.6861636616002063,0.34799099903169234,0.025493152553541853,0.0,0.0,0.1095890410958904,1.0,8.0,70.0
visibility_cost,pilot_hard,47,intercept,True,0.7800000000000005,0.7700000000000005,,,3.7595905414420154,36.27072389224741,0.0025983402191384064,-3.166539051726495,-4.672721542355888,0.11924667416897937,1.570925794754182,0.20497273788347692,0.1342923426088409,0.0,0.038461538461538464,0.11538461538461539,1.0,8.0,70.0
visibility_cost,pilot_hard,48,breach,False,3.1099999999999777,,3.099999999999978,0.7900000000000005,4.465241129424591,2.9170080466665356,-0.29116893214500184,-3.913776276809196,-4.526730741952883,0.08119502889611176,1.923147781578638,0.2575640192729515,0.5784516419503777,0.12540192926045016,0.04180064308681672,0.1189710610932476,1.0,8.0,70.0
visibility_cost,pilot_hard,49,breach,False,4.229999999999954,,4.2199999999999545,0.8000000000000005,4.166668561815879,2.915200181524463,-0.3939758938315528,-4.445000303068073,-5.7972660079101495,0.08449477375678503,2.0945773620286343,0.264116565796268,0.7164089612744463,0.10401891252955082,0.026004728132387706,0.1111111111111111,1.0,8.0,70.0
visibility_cost,pilot_hard,50,intercept,True,0.8400000000000005,0.8300000000000005,,,3.789936849955744,39.54758918854705,0.0012438080687432462,-1.9432991850726322,-4.280982562786289,0.11877924760072865,1.6614747000730918,0.20056960407268473,0.1577587404405009,0.0,0.023809523809523808,0.17857142857142858,1.0,8.0,70.0
