method,attacker,seed,outcome,success,end_time,tau_I,tau_B,tau_L,min_rho,min_attacker_hvu_dist,min_h_V,min_mu_V,min_eta_V,mean_h_V,mean_mu_V,mean_eta_V,eta_viol_integral,fraction_h_V_negative,fraction_mu_V_negative,fraction_eta_V_negative,fraction_planner_stressed,Omega_max,a_max
pn,pilot_hard,17,intercept,False,0.7500000000000004,0.7400000000000004,,0.7300000000000004,3.584139974890412,36.137976927833776,-0.06106135951049951,-0.09954923954745239,-7.341794465320379,0.12344927116460515,1.2779200307829943,0.1306748405679672,0.1997961625168156,0.02666666666666667,0.013333333333333334,0.12,0.0,14.0,60.0
pn,pilot_hard,18,breach,False,3.00999999999998,,2.99999999999998,0.6900000000000004,3.982623217354997,2.9742715537906435,-0.7170029276704462,0.5127153562999737,-11.020944801473307,0.0608562293632731,2.8868600663745063,0.1959813882066499,1.0883685570930584,0.12956810631229235,0.0,0.08305647840531562,0.0,14.0,60.0
pn,pilot_hard,19,breach,False,2.8299999999999836,,2.819999999999984,0.6100000000000003,3.918118772971557,2.9821876759834907,-0.8037631576382633,-1.1422346848254117,-11.25287751312278,0.047178983470869726,2.607290244596324,0.14257182734131005,1.2185362523031147,0.14840989399293286,0.014134275618374558,0.08833922261484099,0.0,14.0,60.0
pn,pilot_hard,20,intercept,True,0.7000000000000004,0.6900000000000004,,,3.7468437674772943,40.04568366261117,0.10749711692641473,0.5128112901514909,-0.8988997263405756,0.13274289184860613,0.9066279240562322,0.43263652440626116,0.012494537473548801,0.0,0.0,0.04285714285714286,0.0,14.0,60.0
pn,pilot_hard,21,intercept,True,0.7100000000000004,0.7000000000000004,,,3.4233913923921344,41.9043345596386,0.0937201581444117,0.4978264290583538,-1.4463025077683394,0.13157864875939693,1.0434112329290572,0.4047320225418897,0.023253098258123023,0.0,0.0,0.04225352112676056,0.0,14.0,60.0
pn,pilot_hard,22,breach,False,3.2999999999999736,,3.289999999999974,0.6000000000000003,4.033486926038232,2.928338591397085,-0.7275311106680107,0.5036029867954104,-11.462593702015022,0.06658414638279181,2.7898023472843283,0.2137989911492009,1.1037588738130142,0.12121212121212122,0.0,0.07575757575757576,0.0,14.0,60.0
pn,pilot_hard,23,intercept,True,0.6700000000000004,0.6600000000000004,,,3.470679411394942,40.24822609357872,0.10934355244269178,0.5109835973623097,-0.8103036228747271,0.13274733425202428,0.8929514143275578,0.43370900766050197,0.010963572021797515,0.0,0.0,0.029850746268656716,0.0,14.0,60.0
pn,pilot_hard,24,intercept,True,0.7100000000000004,0.7000000000000004,,,3.7976445147242464,37.39837191326199,0.0018701452305573962,0.49995236709425867,-5.40665168950834,0.12735285945403949,1.0541848559914433,0.23080188572795385,0.1288414809718614,0.0,0.0,0.09859154929577464,0.0,14.0,60.0
pn,pilot_hard,25,breach,False,4.099999999999957,,4.089999999999957,0.7100000000000004,4.217298711206664,2.9970947556312293,-0.7867256300740191,-2.594805248465006,-11.803146672693764,0.07866409787834162,2.158701979390074,0.2577164950441901,1.1728100755594648,0.09024390243902439,0.014634146341463415,0.05853658536585366,0.0,14.0,60.0
pn,pilot_hard,26,breach,False,3.93999999999996,,3.92999999999996,0.7700000000000005,4.342939436808472,2.9943915300846458,-0.7406283710313536,-1.741936558968801,-11.429150485893596,0.07906790892357042,2.200010513176249,0.26483574663328424,1.1098713994879463,0.09390862944162437,0.012690355329949238,0.0583756345177665,0.0,14.0,60.0
pn,pilot_hard,27,intercept,True,0.7300000000000004,0.7200000000000004,,,3.6618093641972087,39.04267519526625,-0.05296874205385804,0.5067334503852916,-7.011549820547961,0.12423982482595111,1.4331411059699835,0.137031833123282,0.19287525711951092,0.0136986301369863,0.0,0.1095890410958904,0.0,14.0,60.0
pn,pilot_hard,28,breach,False,3.45999999999997,,3.4499999999999704,0.7200000000000004,4.152738663236624,2.965620274100392,-0.7757404972383446,0.5032167200107811,-12.369525564174092,0.06932603887345355,2.539806453395494,0.22776378560115781,1.1610356967771849,0.10982658959537572,0.0,0.06647398843930635,0.0,14.0,60.0
pn,pilot_hard,29,breach,False,3.3099999999999734,,3.2999999999999736,0.6900000000000004,4.765304509711521,2.9475882172304115,-0.6574784338630331,-0.5824849319821996,-10.194728852700338,0.0748116142123508,2.090918272388859,0.25056487185294274,0.9937094251543838,0.10876132930513595,0.00906344410876133,0.06948640483383686,0.0,14.0,60.0
pn,pilot_hard,30,intercept,True,0.7100000000000004,0.7000000000000004,,,3.5436323175642386,38.20715162690253,-0.0018370461015312367,0.5074706442420129,-5.269464981736276,0.12617694772672058,1.40195080335152,0.21973065061041533,0.12979395442356154,0.014084507042253521,0.0,0.09859154929577464,0.0,14.0,60.0
pn,pilot_hard,31,intercept,False,0.6300000000000003,0.6200000000000003,,0.6000000000000003,3.7861974086901893,35.5313043032169,-0.10815838892547935,0.5174961690568699,-7.358326802887298,0.11616920220285445,1.621869967466161,-0.031368318460980815,0.24693798720026522,0.047619047619047616,0.0,0.15873015873015872,0.0,14.0,60.0
pn,pilot_hard,32,breach,False,3.7299999999999645,,3.7199999999999647,0.7800000000000005,4.742919774627706,2.9467334682513475,-0.7349349393527607,0.4980155235693006,-10.89098058213593,0.07732421731668962,2.3285974643981957,0.25804863253148486,1.1084280084355167,0.09919571045576407,0.0,0.06166219839142091,0.0,14.0,60.0
pn,pilot_hard,33,intercept,True,0.7500000000000004,0.7400000000000004,,,3.6010714029248967,41.25419554504428,0.03763371629135703,0.5017953810287874,-4.485629373565678,0.1297812797208581,1.1235083099052234,0.3068903389590973,0.09032282396848597,0.0,0.0,0.08,0.0,14.0,60.0
pn,pilot_hard,34,breach,False,3.0599999999999787,,3.049999999999979,0.7300000000000004,4.84429156619494,2.8926409683217225,-0.6997123559250207,-0.21254889950095207,-9.521674684575547,0.06217240915044493,2.281312666248665,0.2006794756304668,1.0647753400203228,0.13071895424836602,0.006535947712418301,0.08169934640522876,0.0,14.0,60.0
pn,pilot_hard,35,intercept,True,0.7600000000000005,0.7500000000000004,,,3.5139597464377523,37.79556661357073,0.0934729021467271,0.503177270709042,-1.6579348507560405,0.1321297247569849,1.0063132660206826,0.41019276074197386,0.02660226715498501,0.0,0.0,0.039473684210526314,0.0,14.0,60.0
pn,pilot_hard,36,intercept,False,0.7700000000000005,0.7600000000000005,,0.7500000000000004,3.4720899761685997,39.19803866313375,-0.08600239489238526,-0.13527554785643375,-8.843638717199532,0.12286794793962325,1.414311478698281,0.09272820971750467,0.23544085698540154,0.025974025974025976,0.012987012987012988,0.11688311688311688,0.0,14.0,60.0
pn,pilot_hard,37,intercept,True,0.6900000000000004,0.6800000000000004,,,3.55262563702648,36.507218225544754,0.047606887302162115,0.4961570212115978,-3.825665054567564,0.12970116993598882,1.084956749164694,0.3117467003572007,0.07677211830568677,0.0,0.0,0.07246376811594203,0.0,14.0,60.0
pn,pilot_hard,38,intercept,True,0.6700000000000004,0.6600000000000004,,,3.7967323827686665,38.89150294897427,0.07597092806387984,0.5057619381890582,-2.163597520616282,0.13077920272837526,1.0097813934156161,0.3654640462529833,0.04165806395746856,0.0,0.0,0.07462686567164178,0.0,14.0,60.0
pn,pilot_hard,39,intercept,True,0.6900000000000004,0.6800000000000004,,,3.447359011896372,38.266871244304895,-0.04767330306952566,0.515643463786736,-7.145953771037662,0.12368311460503958,1.6537175054612252,0.12560999025785366,0.18606165730482344,0.014492753623188406,0.0,0.11594202898550725,0.0,14.0,60.0
pn,pilot_hard,40,intercept,False,0.6900000000000004,0.6800000000000004,,0.6700000000000004,3.534316629523082,34.5143492027346,-0.1285887000782272,-0.5899489299738752,-10.348094559867354,0.12090506434931271,1.1612977558845574,-0.02370309611673949,0.28925227266885695,0.028985507246376812,0.014492753623188406,0.13043478260869565,0.0,14.0,60.0
pn,pilot_hard,41,breach,False,3.8599999999999617,,3.849999999999962,0.7000000000000004,4.659537526941072,2.960759121999128,-0.6544033991423138,-0.9028836411321979,-9.414965451363914,0.08171418166461586,2.3292487755558513,0.27290220969411305,0.995976956161996,0.09326424870466321,0.010362694300518135,0.06217616580310881,0.0,14.0,60.0
pn,pilot_hard,42,intercept,False,0.7300000000000004,0.7200000000000004,,0.7100000000000004,3.541274906868522,41.6432222935477,-0.1170168671741677,0.17689826558076077,-9.639692014678726,0.12129516256803628,1.308362073102122,0.0206334763644705,0.2729759137217264,0.0273972602739726,0.0,0.1232876712328767,0.0,14.0,60.0
pn,pilot_hard,43,intercept,True,0.6100000000000003,0.6000000000000003,,,3.7605271674114857,37.63211682866684,0.09343435493395946,0.5182742720554039,-1.143442709331424,0.1308608788247878,1.3015883202519734,0.3919352310030058,0.019696177469462738,0.0,0.0,0.06557377049180328,0.0,14.0,60.0
pn,pilot_hard,44,breach,False,3.6899999999999653,,3.6799999999999655,0.6900000000000004,4.195381895739565,2.9925985619988533,-0.764597038381878,0.10651034514312356,-11.520938961656835,0.07142346144250641,2.475521989460023,0.2363213693749712,1.1621562635327274,0.10840108401084012,0.0,0.06504065040650407,0.0,14.0,60.0
pn,pilot_hard,45,breach,False,3.8699999999999615,,3.8599999999999617,0.7400000000000004,4.629263792218171,2.968511392141822,-0.6808856150846236,0.5027774001778901,-10.069650721964326,0.08064142203882473,2.6602105702865595,0.2728166249010436,1.0329788708904584,0.09819121447028424,0.0,0.06459948320413436,0.0,14.0,60.0
pn,pilot_hard,46,intercept,True,0.7000000000000004,0.6900000000000004,,,3.623370715563529,40.44254499514869,0.055564964391030314,0.5060498276411695,-3.1721724330496563,0.12990085375717522,1.2107283507473416,0.3299439192380568,0.06625557533801407,0.0,0.0,0.07142857142857142,0.0,14.0,60.0
pn,pilot_hard,47,breach,False,3.3099999999999734,,3.2999999999999736,0.7100000000000004,4.565033880620925,2.9720916290100274,-0.6636291902518338,0.501177602569014,-10.243682194748006,0.07267180655542745,2.55181551152023,0.2416367310362602,1.008206134895495,0.1148036253776435,0.0,0.0755287009063444,0.0,14.0,60.0
pn,pilot_hard,48,breach,False,3.2699999999999743,,3.2599999999999745,0.7200000000000004,4.128766924309418,2.9245044386223027,-0.821346741299979,-2.840840145349839,-13.13759016565735,0.0630447284045978,2.2575772435295294,0.20409324122773279,1.212874310490849,0.11926605504587157,0.01834862385321101,0.07033639143730887,0.0,14.0,60.0
pn,pilot_hard,49,breach,False,4.289999999999953,,4.279999999999953,0.7400000000000004,4.927273029872355,2.9521369119166065,-0.6707202399295811,0.2960041119910531,-9.76209428073367,0.08530617959942577,2.437185831713385,0.2848409058361564,1.0145772960146107,0.08624708624708624,0.0,0.055944055944055944,0.0,14.0,60.0
pn,pilot_hard,50,breach,False,3.2699999999999743,,3.2599999999999745,0.7600000000000005,4.4326112223014205,2.990040326052258,-0.7161758118638558,0.506669013940711,-10.879048232948636,0.06605716437125426,2.6746102552014417,0.21667783391245599,1.0853248848760122,0.12538226299694188,0.0,0.0764525993883792,0.0,14.0,60.0
pn,pilot_hard,51,breach,False,3.2599999999999745,,3.2499999999999747,0.6600000000000004,4.492937672857287,2.918973431628931,-0.6354581268509932,0.5063952302406378,-9.715382315447156,0.07483964058441953,2.4020274229725542,0.25040878009821066,0.9718047646817898,0.11042944785276074,0.0,0.0736196319018405,0.0,14.0,60.0
pn,pilot_hard,52,breach,False,3.089999999999978,,3.0799999999999783,0.7000000000000004,4.356314913147559,2.9388384002166803,-0.7467438266485588,0.5061441611365083,-11.704494147587015,0.06406637773856161,2.6413385734778645,0.20787400369963996,1.1278894171190836,0.12297734627831715,0.0,0.0744336569579288,0.0,14.0,60.0
pn,pilot_hard,53,breach,False,3.5299999999999687,,3.519999999999969,0.5900000000000003,4.143806344247879,2.9544490366325133,-0.6664003257595181,-0.6819000064058149,-10.413846829024695,0.07587424494450085,2.559906217051942,0.2511913739207634,1.0220122333107544,0.1048158640226629,0.0084985835694051,0.0679886685552408,0.0,14.0,60.0
pn,pilot_hard,54,intercept,True,0.6600000000000004,0.6500000000000004,,,3.6744938419005564,40.54469293074749,0.06470888438674294,0.5079484118019377,-3.1037695259591485,0.13066519914753655,1.1189985378479164,0.3407494429478826,0.05811516612235606,0.0,0.0,0.07575757575757576,0.0,14.0,60.0
pn,pilot_hard,55,intercept,True,0.6800000000000004,0.6700000000000004,,,3.6098479331853874,37.85952936585868,0.04584503005923957,0.5099312808670163,-3.7559953567483073,0.12950956558863533,1.1803792581815957,0.30618381143119006,0.07853243831380999,0.0,0.0,0.08823529411764706,0.0,14.0,60.0
pn,pilot_hard,56,intercept,True,0.7000000000000004,0.6900000000000004,,,3.630300921527503,38.37888544325367,-0.05161091683259056,0.5042134992759271,-7.333368641181136,0.12465295319160742,1.1306805594629181,0.12596151494247612,0.19434980236142754,0.014285714285714285,0.0,0.11428571428571428,0.0,14.0,60.0
pn,pilot_hard,57,intercept,False,0.7200000000000004,0.7100000000000004,,0.7000000000000004,3.7686594116698346,36.40460396697964,-0.07384938998143442,0.510697102396118,-7.274030717583723,0.12198488101191357,1.6636336526663824,0.09589540056784948,0.2115212234668121,0.027777777777777776,0.0,0.125,0.0,14.0,60.0
pn,pilot_hard,58,breach,False,3.709999999999965,,3.699999999999965,0.8000000000000005,4.183477563613688,2.9663276671594123,-0.8132003798163202,-2.5851770321254426,-12.581414368978502,0.0716901488421688,2.0694458016976256,0.2368782112240872,1.2123542761015995,0.10242587601078167,0.016172506738544475,0.0646900269541779,0.0,14.0,60.0
pn,pilot_hard,59,intercept,True,0.7200000000000004,0.7100000000000004,,,3.4870764778920478,43.25563259370925,-0.006427743730601954,0.5121895778970312,-6.617700196317264,0.12775314556521492,1.0849506850246085,0.21593779504476035,0.1451881172202852,0.013888888888888888,0.0,0.09722222222222222,0.0,14.0,60.0
range_only,pilot_hard,0,intercept,True,0.7600000000000005,0.7500000000000004,,,3.6558924137682003,36.28678996504012,0.11715361040495831,0.8666075991860388,-0.1278921623471267,0.12822894299881946,2.2546341842038085,0.43735865742340746,0.0016837866253809253,0.0,0.0,0.02631578947368421,0.0,14.0,60.0
range_only,pilot_hard,1,intercept,True,0.7200000000000004,0.7100000000000004,,,3.7085128303604176,37.32646327253137,0.11722408201505541,1.051789221710998,-0.29752064664460115,0.12943221697206755,1.876071426357321,0.41286838120582897,0.0034051262364003655,0.0,0.0,0.027777777777777776,0.0,14.0,60.0
range_only,pilot_hard,2,intercept,True,0.7600000000000005,0.7500000000000004,,,3.35631724614303,38.777948240681155,0.10119887828181595,0.6482341654589101,-0.584344253842741,0.12455408134418651,2.4148078799018378,0.37573464822783,0.009544481485922249,0.0,0.0,0.06578947368421052,0.0,14.0,60.0
range_only,pilot_hard,3,intercept,True,0.8300000000000005,0.8200000000000005,,,3.5000769780483885,39.68728557899995,0.08749793340216494,0.5144843736632481,-0.49900651655847367,0.12143712416694567,2.639138397719811,0.39939386735494337,0.023435152611209886,0.0,0.0,0.0963855421686747,0.0,14.0,60.0
range_only,pilot_hard,4,intercept,True,0.8000000000000005,0.7900000000000005,,,3.608609643476478,39.19737652023228,0.11744666645271495,0.6563248255059775,-0.6912895319295536,0.12888118074099986,2.069496535432016,0.418318406260496,0.00943448803458101,0.0,0.0,0.025,0.0,14.0,60.0
range_only,pilot_hard,5,intercept,True,0.5800000000000003,0.5700000000000003,,,3.431404926635483,35.515394854515876,0.11096837714120034,0.8913085626812035,-0.5566391423873943,0.12839354166755348,2.145801855713523,0.440508181823821,0.007947302798869254,0.0,0.0,0.034482758620689655,0.0,14.0,60.0
range_only,pilot_hard,6,intercept,True,0.7100000000000004,0.7000000000000004,,,3.7601565898065443,36.741105366950116,0.1150465562008014,0.8836625355273382,-0.09024684072276341,0.1270737319739544,2.3270689584402406,0.4402313438208663,0.0009024684072276341,0.0,0.0,0.014084507042253521,0.0,14.0,60.0
range_only,pilot_hard,7,intercept,True,0.6000000000000003,0.5900000000000003,,,3.5868281206040376,36.50088180911339,0.1281491986976575,0.551832701211353,0.17833921589044743,0.1318694285598251,1.6134571759066312,0.4606042803756498,0.0,0.0,0.0,0.0,0.0,14.0,60.0
range_only,pilot_hard,8,breach,False,3.5499999999999683,,3.5399999999999685,,5.008462338797662,2.948652473362844,0.012094929800509968,0.5640990376777817,-2.0214205011428215,0.10911863574451082,3.917748516737382,0.36836273161115024,0.166106317941215,0.0,0.0,0.08732394366197183,0.0,14.0,60.0
range_only,pilot_hard,9,intercept,True,0.6300000000000003,0.6200000000000003,,,3.738028389607199,36.66198036747998,0.12026681544452622,0.7939391777677138,0.17840178971440018,0.1295681606882293,2.055748499843313,0.4568813853060818,0.0,0.0,0.0,0.0,0.0,14.0,60.0
range_only,pilot_hard,10,intercept,True,0.8400000000000005,0.8300000000000005,,,3.7677687522212713,39.155536025287596,0.11550989107750054,0.8865877163902198,-0.3337685493830857,0.12903042602363457,2.0913111975546137,0.43088021513936925,0.005156412092380076,0.0,0.0,0.03571428571428571,0.0,14.0,60.0
range_only,pilot_hard,11,breach,False,4.339999999999952,,4.329999999999952,0.8200000000000005,4.331203245330719,2.9608067388784427,-0.02433836210439544,0.6105934083843935,-3.197901174678786,0.11208463160868662,3.31912359428457,0.38238506696690494,0.19209297515517357,0.020737327188940093,0.0,0.07373271889400922,0.0,14.0,60.0
range_only,pilot_hard,12,intercept,True,0.7600000000000005,0.7500000000000004,,,3.4741183121848977,39.003837843176136,0.1123448869494541,0.6741988774548089,-0.004803854429783885,0.12395041365739526,2.6947858201173136,0.41707259930591506,4.803854429783885e-05,0.0,0.0,0.013157894736842105,0.0,14.0,60.0
range_only,pilot_hard,13,intercept,True,0.7300000000000004,0.7200000000000004,,,3.57038599921573,35.99265439067696,0.12096896320828443,0.6937881228925686,-0.03698580285521465,0.1302646345288554,1.8159253800012054,0.43534390067848205,0.00036985802855214647,0.0,0.0,0.0136986301369863,0.0,14.0,60.0
range_only,pilot_hard,14,intercept,True,0.8100000000000005,0.8000000000000005,,,3.7459978793949347,37.37944092625038,0.11738981237298318,0.7266755478096654,-0.5061394456567729,0.12705062067394787,2.4170140758659615,0.4159886719590593,0.00565203510899752,0.0,0.0,0.024691358024691357,0.0,14.0,60.0
range_only,pilot_hard,15,intercept,True,0.8600000000000005,0.8500000000000005,,,3.2380491289976443,38.7577271481771,0.07945295379371509,0.7029776883543903,-0.6860814865139718,0.12076771648824838,2.9178700117351357,0.3827402555176665,0.02064800265340399,0.0,0.0,0.10465116279069768,0.0,14.0,60.0
range_only,pilot_hard,16,intercept,True,0.7000000000000004,0.6900000000000004,,,3.4135025197701956,40.918013510288354,0.10702397679123443,0.9548348546514653,-0.3583864461268103,0.12355028935952461,3.0054677663828895,0.4242962383212953,0.006103929018215373,0.0,0.0,0.04285714285714286,0.0,14.0,60.0
range_only,pilot_hard,17,intercept,True,0.7900000000000005,0.7800000000000005,,,3.419481029197898,35.46095023069519,0.12132672654212118,0.8172389302301013,-0.26985129052995865,0.12940002677646867,2.0222708785193966,0.44716756874611946,0.002790728888314604,0.0,0.0,0.02531645569620253,0.0,14.0,60.0
range_only,pilot_hard,18,breach,False,3.0699999999999785,,3.0599999999999787,,4.637151603024993,2.8372734940154833,0.006504085808929916,0.6748310436585918,-2.099030105055519,0.11631175649846494,2.9467171014514584,0.39432490869056447,0.1207981406916333,0.0,0.0,0.05863192182410423,0.0,14.0,60.0
range_only,pilot_hard,19,intercept,True,0.6800000000000004,0.6700000000000004,,,3.6393007281124423,34.47430818020533,0.11242436534487488,0.5781026537823604,-0.06258244273910997,0.12901180696980044,2.017074520953351,0.43851789473681896,0.0011609446161583215,0.0,0.0,0.058823529411764705,0.0,14.0,60.0
range_only,pilot_hard,20,intercept,True,0.7500000000000004,0.7400000000000004,,,3.5278569014481755,39.228353042572074,0.11682190374187618,0.6100238922150246,0.10502400875658273,0.12895752390331605,2.0201565637337198,0.44538776761281185,0.0,0.0,0.0,0.0,0.0,14.0,60.0
range_only,pilot_hard,21,intercept,True,0.7400000000000004,0.7300000000000004,,,3.7735373584139897,41.4255090273746,0.10510574851475274,0.6892563598795679,-0.32256201045042604,0.12776777652332505,2.1917306534261725,0.43161857004083953,0.004843482944470309,0.0,0.0,0.02702702702702703,0.0,14.0,60.0
range_only,pilot_hard,22,intercept,True,0.6500000000000004,0.6400000000000003,,,3.437759633665471,34.470177975800794,0.10613255039544056,0.57591322631165,-0.1903998106471551,0.12428766297479055,2.6602464675529545,0.4148066558317396,0.001903998106471551,0.0,0.0,0.015384615384615385,0.0,14.0,60.0
